    46    0.13821E+04    0.92045E-01    0.12119E+01
    47    0.14020E+04    0.98753E-01    0.10820E+01
    48    0.14220E+04    0.10573E+00    0.94208E+00
    49    0.14421E+04    0.11294E+00    0.79287E+00
    50    0.14626E+04    0.12033E+00    0.62832E+00
    51    0.14832E+04    0.12785E+00    0.44193E+00
    52    0.15041E+04    0.13562E+00    0.23124E+00
    53    0.15251E+04    0.14383E+00   -0.34145E-02
    54    0.15459E+04    0.15249E+00   -0.25370E+00
    55    0.15669E+04    0.16164E+00   -0.51117E+00
    56    0.15883E+04    0.17114E+00   -0.77454E+00
    57    0.16100E+04    0.18086E+00   -0.10448E+01
    58    0.16320E+04    0.19078E+00   -0.13246E+01
    59    0.16542E+04    0.20089E+00   -0.16168E+01
    60    0.16766E+04    0.21121E+00   -0.19228E+01
    61    0.16994E+04    0.22180E+00   -0.22433E+01
    62    0.17221E+04    0.23268E+00   -0.25794E+01
    63    0.17450E+04    0.24384E+00   -0.29318E+01
    64    0.17682E+04    0.25533E+00   -0.33014E+01
    65    0.17914E+04    0.26716E+00   -0.36885E+01
    66    0.18150E+04    0.27929E+00   -0.40909E+01
    67    0.18387E+04    0.29171E+00   -0.45055E+01
    68    0.18629E+04    0.30445E+00   -0.49299E+01
    69    0.18872E+04    0.31742E+00   -0.53620E+01
    70    0.19120E+04    0.33067E+00   -0.58028E+01
    71    0.19370E+04    0.34415E+00   -0.62545E+01
    72    0.19622E+04    0.35785E+00   -0.67191E+01
    73    0.19875E+04    0.37176E+00   -0.71980E+01
    74    0.20130E+04    0.38587E+00   -0.76912E+01
    75    0.20387E+04    0.40022E+00   -0.81982E+01
    76    0.20646E+04    0.41482E+00   -0.87189E+01
    77    0.20907E+04    0.42965E+00   -0.92528E+01
    78    0.21172E+04    0.44472E+00   -0.98006E+01
    79    0.21438E+04    0.45996E+00   -0.10358E+02
    80    0.21707E+04    0.47536E+00   -0.10926E+02
    81    0.21979E+04    0.49087E+00   -0.11504E+02
    82    0.22254E+04    0.50649E+00   -0.12092E+02
    83    0.22531E+04    0.52220E+00   -0.12688E+02
    84    0.22811E+04    0.53799E+00   -0.13292E+02
    85    0.23094E+04    0.55383E+00   -0.13905E+02
    86    0.23378E+04    0.56973E+00   -0.14525E+02
    87    0.23667E+04    0.58566E+00   -0.15152E+02
    88    0.23956E+04    0.60162E+00   -0.15784E+02
    89    0.24249E+04    0.61760E+00   -0.16424E+02
    90    0.24544E+04    0.63354E+00   -0.17068E+02
    91    0.24840E+04    0.64944E+00   -0.17717E+02
    92    0.25139E+04    0.66529E+00   -0.18370E+02
    93    0.25442E+04    0.68107E+00   -0.19026E+02
    94    0.25744E+04    0.69676E+00   -0.19685E+02
    95    0.26050E+04    0.71236E+00   -0.20348E+02
    96    0.26356E+04    0.72784E+00   -0.21013E+02
    97    0.26667E+04    0.74321E+00   -0.21681E+02
    98    0.26979E+04    0.75846E+00   -0.22348E+02
    99    0.27293E+04    0.77355E+00   -0.23019E+02
   100    0.27609E+04    0.78849E+00   -0.23689E+02
   101    0.27927E+04    0.80333E+00   -0.24360E+02
   102    0.28250E+04    0.81793E+00   -0.25031E+02
   103    0.28573E+04    0.83237E+00   -0.25702E+02
   104    0.28897E+04    0.84666E+00   -0.26371E+02
   105    0.29224E+04    0.86071E+00   -0.27040E+02
   106    0.29552E+04    0.87460E+00   -0.27707E+02
   107    0.29880E+04    0.88820E+00   -0.28371E+02
   108    0.30212E+04    0.90157E+00   -0.29033E+02
   109    0.30545E+04    0.91465E+00   -0.29692E+02
   110    0.30880E+04    0.92744E+00   -0.30346E+02
   111    0.31216E+04    0.94000E+00   -0.30997E+02
   112    0.31553E+04    0.95228E+00   -0.31645E+02
   113    0.31893E+04    0.96427E+00   -0.32286E+02
   114    0.32234E+04    0.97588E+00   -0.32921E+02
   115    0.32577E+04    0.98728E+00   -0.33550E+02
   116    0.32920E+04    0.99823E+00   -0.34172E+02
   117    0.33266E+04    0.10088E+01   -0.34786E+02
   118    0.33613E+04    0.10192E+01   -0.35392E+02
   119    0.33961E+04    0.10291E+01   -0.35988E+02
   120    0.34310E+04    0.10386E+01   -0.36575E+02
   121    0.34659E+04    0.10478E+01   -0.37151E+02
   122    0.35009E+04    0.10565E+01   -0.37717E+02
   123    0.35359E+04    0.10648E+01   -0.38273E+02
   124    0.35711E+04    0.10726E+01   -0.38814E+02
   125    0.36062E+04    0.10800E+01   -0.39343E+02
   126    0.36414E+04    0.10871E+01   -0.39861E+02
   127    0.36766E+04    0.10935E+01   -0.40364E+02
   128    0.37117E+04    0.10996E+01   -0.40854E+02
   129    0.37470E+04    0.11052E+01   -0.41328E+02
   130    0.37822E+04    0.11102E+01   -0.41787E+02
   131    0.38174E+04    0.11149E+01   -0.42231E+02
   132    0.38527E+04    0.11190E+01   -0.42658E+02
   133    0.38879E+04    0.11226E+01   -0.43070E+02
   134    0.39230E+04    0.11258E+01   -0.43462E+02
   135    0.39582E+04    0.11284E+01   -0.43838E+02
   136    0.39932E+04    0.11305E+01   -0.44193E+02
   137    0.40282E+04    0.11321E+01   -0.44530E+02
   138    0.40631E+04    0.11332E+01   -0.44847E+02
   139    0.40978E+04    0.11339E+01   -0.45145E+02
   140    0.41326E+04    0.11340E+01   -0.45422E+02
   141    0.41671E+04    0.11335E+01   -0.45678E+02
   142    0.42017E+04    0.11326E+01   -0.45913E+02
   143    0.42361E+04    0.11312E+01   -0.46127E+02
   144    0.42704E+04    0.11293E+01   -0.46320E+02
   145    0.43044E+04    0.11270E+01   -0.46489E+02
   146    0.43386E+04    0.11240E+01   -0.46637E+02
   147    0.43724E+04    0.11207E+01   -0.46760E+02
   148    0.44060E+04    0.11168E+01   -0.46861E+02
   149    0.44396E+04    0.11125E+01   -0.46938E+02
   150    0.44728E+04    0.11078E+01   -0.46990E+02
   151    0.45060E+04    0.11026E+01   -0.47018E+02
   152    0.45388E+04    0.10968E+01   -0.47021E+02
   153    0.45715E+04    0.10907E+01   -0.46997E+02
   154    0.46039E+04    0.10842E+01   -0.46949E+02
   155    0.46362E+04    0.10773E+01   -0.46876E+02
   156    0.46680E+04    0.10700E+01   -0.46777E+02
   157    0.46998E+04    0.10623E+01   -0.46651E+02
   158    0.47313E+04    0.10543E+01   -0.46499E+02
   159    0.47625E+04    0.10459E+01   -0.46321E+02
   160    0.47934E+04    0.10371E+01   -0.46115E+02
   161    0.48241E+04    0.10281E+01   -0.45883E+02
   162    0.48545E+04    0.10188E+01   -0.45625E+02
   163    0.48848E+04    0.10091E+01   -0.45339E+02
   164    0.49145E+04    0.99918E+00   -0.45027E+02
   165    0.49442E+04    0.98896E+00   -0.44686E+02
   166    0.49735E+04    0.97860E+00   -0.44319E+02
   167    0.50025E+04    0.96785E+00   -0.43925E+02
   168    0.50311E+04    0.95710E+00   -0.43502E+02
   169    0.50594E+04    0.94606E+00   -0.43052E+02
   170    0.50874E+04    0.93493E+00   -0.42574E+02
   171    0.51149E+04    0.92373E+00   -0.42067E+02
   172    0.51419E+04    0.91238E+00   -0.41532E+02
   173    0.51686E+04    0.90089E+00   -0.40969E+02
   174    0.51949E+04    0.88954E+00   -0.40379E+02
   175    0.52208E+04    0.87805E+00   -0.39760E+02
   176    0.52461E+04    0.86664E+00   -0.39112E+02
   177    0.52711E+04    0.85523E+00   -0.38438E+02
   178    0.52955E+04    0.84405E+00   -0.37735E+02
   179    0.53195E+04    0.83280E+00   -0.37003E+02
   180    0.53432E+04    0.82171E+00   -0.36244E+02
   181    0.53663E+04    0.81078E+00   -0.35458E+02
   182    0.53890E+04    0.80008E+00   -0.34644E+02
   183    0.54111E+04    0.78954E+00   -0.33803E+02
   184    0.54328E+04    0.77923E+00   -0.32934E+02
   185    0.54540E+04    0.76931E+00   -0.32039E+02
   186    0.54744E+04    0.75963E+00   -0.31116E+02
   187    0.54946E+04    0.75034E+00   -0.30165E+02
   188    0.55142E+04    0.74142E+00   -0.29190E+02
   189    0.55333E+04    0.73291E+00   -0.28187E+02
   190    0.55521E+04    0.72487E+00   -0.27159E+02
   191    0.55701E+04    0.71731E+00   -0.26104E+02
   192    0.55876E+04    0.71026E+00   -0.25023E+02
   193    0.56046E+04    0.70377E+00   -0.23919E+02
   194    0.56211E+04    0.69786E+00   -0.22788E+02
   195    0.56370E+04    0.69258E+00   -0.21632E+02
   196    0.56523E+04    0.68796E+00   -0.20453E+02
   197    0.56671E+04    0.68405E+00   -0.19250E+02
   198    0.56814E+04    0.68087E+00   -0.18023E+02
   199    0.56952E+04    0.67846E+00   -0.16772E+02
   200    0.57084E+04    0.67685E+00   -0.15500E+02
   201    0.57209E+04    0.67610E+00   -0.14204E+02
   202    0.57330E+04    0.67621E+00   -0.12886E+02
   203    0.57444E+04    0.67726E+00   -0.11546E+02
   204    0.57551E+04    0.67927E+00   -0.10187E+02
   205    0.57653E+04    0.68227E+00   -0.88054E+01
   206    0.57748E+04    0.68630E+00   -0.74039E+01
   207    0.57838E+04    0.69140E+00   -0.59826E+01
   208    0.57920E+04    0.69761E+00   -0.45419E+01
   209    0.57996E+04    0.70495E+00   -0.30823E+01
   210    0.58065E+04    0.71349E+00   -0.16047E+01
   211    0.58128E+04    0.72325E+00   -0.10921E+00
   212    0.58184E+04    0.73425E+00    0.14032E+01
   213    0.58234E+04    0.74656E+00    0.29326E+01
   214    0.58278E+04    0.76015E+00    0.44778E+01
   215    0.58315E+04    0.77523E+00    0.60379E+01
   216    0.58345E+04    0.79161E+00    0.76135E+01
   217    0.58370E+04    0.80944E+00    0.92025E+01
   218    0.58388E+04    0.82873E+00    0.10805E+02
   219    0.58400E+04    0.84948E+00    0.12422E+02
   220    0.58405E+04    0.87184E+00    0.14049E+02
   221    0.58404E+04    0.89574E+00    0.15689E+02
   222    0.58397E+04    0.92131E+00    0.17339E+02
   223    0.58383E+04    0.94851E+00    0.19001E+02
   224    0.58364E+04    0.97731E+00    0.20670E+02
   225    0.58337E+04    0.10079E+01    0.22351E+02
   226    0.58305E+04    0.10402E+01    0.24038E+02
   227    0.58266E+04    0.10743E+01    0.25733E+02
   228    0.58221E+04    0.11102E+01    0.27435E+02
   229    0.58170E+04    0.11479E+01    0.29143E+02
   230    0.58112E+04    0.11874E+01    0.30857E+02
   231    0.58047E+04    0.12289E+01    0.32576E+02
   232    0.57977E+04    0.12722E+01    0.34299E+02
   233    0.57900E+04    0.13175E+01    0.36024E+02
   234    0.57816E+04    0.13648E+01    0.37752E+02
   235    0.57727E+04    0.14141E+01    0.39482E+02
   236    0.57630E+04    0.14654E+01    0.41213E+02
   237    0.57527E+04    0.15187E+01    0.42944E+02
   238    0.57418E+04    0.15742E+01    0.44675E+02
   239    0.57304E+04    0.16317E+01    0.46405E+02
   240    0.57181E+04    0.16913E+01    0.48132E+02
   241    0.57055E+04    0.17531E+01    0.49856E+02
   242    0.56921E+04    0.18170E+01    0.51578E+02
   243    0.56782E+04    0.18831E+01    0.53294E+02
   244    0.56637E+04    0.19513E+01    0.55007E+02
   245    0.56485E+04    0.20218E+01    0.56713E+02
   246    0.56328E+04    0.20945E+01    0.58413E+02
   247    0.56165E+04    0.21694E+01    0.60105E+02
   248    0.55996E+04    0.22468E+01    0.61790E+02
   249    0.55822E+04    0.23262E+01    0.63466E+02
   250    0.55642E+04    0.24081E+01    0.65132E+02
   251    0.55458E+04    0.24921E+01    0.66789E+02
   252    0.55266E+04    0.25785E+01    0.68435E+02
   253    0.55071E+04    0.26671E+01    0.70068E+02
   254    0.54870E+04    0.27581E+01    0.71689E+02
   255    0.54664E+04    0.28513E+01    0.73298E+02
   256    0.54453E+04    0.29470E+01    0.74894E+02
   257    0.54237E+04    0.30448E+01    0.76469E+02
   258    0.54016E+04    0.31450E+01    0.78037E+02
   259    0.53790E+04    0.32476E+01    0.79581E+02
   260    0.53560E+04    0.33524E+01    0.81118E+02
   261    0.53324E+04    0.34595E+01    0.82624E+02
   262    0.53083E+04    0.35690E+01    0.84122E+02
   263    0.52841E+04    0.36808E+01    0.85605E+02
   264    0.52592E+04    0.37949E+01    0.87065E+02
   265    0.52338E+04    0.39111E+01    0.88494E+02
   266    0.52081E+04    0.40299E+01    0.89915E+02
   267    0.51819E+04    0.41507E+01    0.91305E+02
   268    0.51552E+04    0.42739E+01    0.92680E+02
   269    0.51280E+04    0.43993E+01    0.94032E+02
   270    0.51006E+04    0.45269E+01    0.95361E+02
   271    0.50727E+04    0.46567E+01    0.96666E+02
   272    0.50446E+04    0.47889E+01    0.97941E+02
   273    0.50160E+04    0.49229E+01    0.99201E+02
   274    0.49871E+04    0.50594E+01    0.10042E+03
   275    0.49578E+04    0.51978E+01    0.10163E+03
   276    0.49283E+04    0.53384E+01    0.10279E+03
   277    0.48983E+04    0.54811E+01    0.10395E+03
   278    0.48681E+04    0.56259E+01    0.10506E+03
   279    0.48375E+04    0.57726E+01    0.10614E+03
   280    0.48067E+04    0.59214E+01    0.10721E+03
   281    0.47757E+04    0.60722E+01    0.10824E+03
   282    0.47443E+04    0.62247E+01    0.10924E+03
   283    0.47127E+04    0.63793E+01    0.11020E+03
   284    0.46808E+04    0.65358E+01    0.11114E+03
   285    0.46487E+04    0.66942E+01    0.11205E+03
   286    0.46164E+04    0.68543E+01    0.11291E+03
   287    0.45837E+04    0.70163E+01    0.11376E+03
   288    0.45510E+04    0.71800E+01    0.11456E+03
   289    0.45180E+04    0.73453E+01    0.11534E+03
   290    0.44848E+04    0.75122E+01    0.11608E+03
   291    0.44515E+04    0.76814E+01    0.11678E+03
   292    0.44178E+04    0.78518E+01    0.11745E+03
   293    0.43842E+04    0.80229E+01    0.11808E+03
   294    0.43502E+04    0.81964E+01    0.11869E+03
   295    0.43164E+04    0.83706E+01    0.11925E+03
   296    0.42823E+04    0.85471E+01    0.11977E+03
   297    0.42480E+04    0.87236E+01    0.12027E+03
   298    0.42136E+04    0.89024E+01    0.12072E+03
   299    0.41792E+04    0.90828E+01    0.12114E+03
   300    0.41446E+04    0.92632E+01    0.12151E+03
   301    0.41099E+04    0.94451E+01    0.12185E+03
   302    0.40752E+04    0.96278E+01    0.12217E+03
   303    0.40405E+04    0.98120E+01    0.12243E+03
   304    0.40057E+04    0.99978E+01    0.12265E+03
   305    0.39709E+04    0.10184E+02    0.12284E+03
   306    0.39360E+04    0.10370E+02    0.12299E+03
   307    0.39011E+04    0.10557E+02    0.12309E+03
   308    0.38662E+04    0.10747E+02    0.12318E+03
   309    0.38314E+04    0.10936E+02    0.12320E+03
   310    0.37965E+04    0.11125E+02    0.12320E+03
   311    0.37617E+04    0.11316E+02    0.12315E+03
   312    0.37270E+04    0.11506E+02    0.12307E+03
   313    0.36923E+04    0.11697E+02    0.12294E+03
   314    0.36577E+04    0.11889E+02    0.12278E+03
   315    0.36231E+04    0.12081E+02    0.12258E+03
   316    0.35886E+04    0.12273E+02    0.12234E+03
   317    0.35542E+04    0.12464E+02    0.12206E+03
   318    0.35199E+04    0.12656E+02    0.12174E+03
   319    0.34858E+04    0.12848E+02    0.12138E+03
   320    0.34517E+04    0.13040E+02    0.12099E+03
   321    0.34178E+04    0.13233E+02    0.12056E+03
   322    0.33840E+04    0.13424E+02    0.12008E+03
   323    0.33504E+04    0.13615E+02    0.11957E+03
   324    0.33170E+04    0.13807E+02    0.11901E+03
   325    0.32837E+04    0.13996E+02    0.11843E+03
   326    0.32506E+04    0.14186E+02    0.11780E+03
   327    0.32176E+04    0.14376E+02    0.11713E+03
   328    0.31850E+04    0.14564E+02    0.11644E+03
   329    0.31524E+04    0.14752E+02    0.11569E+03
   330    0.31201E+04    0.14938E+02    0.11491E+03
   331    0.30881E+04    0.15124E+02    0.11410E+03
   332    0.30563E+04    0.15310E+02    0.11326E+03
   333    0.30247E+04    0.15494E+02    0.11238E+03
   334    0.29934E+04    0.15677E+02    0.11146E+03
   335    0.29623E+04    0.15858E+02    0.11050E+03
   336    0.29314E+04    0.16039E+02    0.10951E+03
   337    0.29009E+04    0.16218E+02    0.10848E+03
   338    0.28706E+04    0.16395E+02    0.10742E+03
   339    0.28407E+04    0.16573E+02    0.10632E+03
   340    0.28111E+04    0.16748E+02    0.10520E+03
   341    0.27816E+04    0.16920E+02    0.10403E+03
   342    0.27526E+04    0.17093E+02    0.10284E+03
   343    0.27239E+04    0.17262E+02    0.10161E+03
   344    0.26955E+04    0.17430E+02    0.10035E+03
   345    0.26674E+04    0.17596E+02    0.99058E+02
   346    0.26397E+04    0.17760E+02    0.97744E+02
   347    0.26122E+04    0.17922E+02    0.96392E+02
   348    0.25852E+04    0.18082E+02    0.95008E+02
   349    0.25585E+04    0.18240E+02    0.93594E+02
   350    0.25322E+04    0.18394E+02    0.92157E+02
   351    0.25064E+04    0.18548E+02    0.90688E+02
   352    0.24807E+04    0.18699E+02    0.89189E+02
   353    0.24556E+04    0.18846E+02    0.87673E+02
   354    0.24307E+04    0.18992E+02    0.86119E+02
   355    0.24063E+04    0.19135E+02    0.84542E+02
   356    0.23823E+04    0.19276E+02    0.82949E+02
   357    0.23587E+04    0.19414E+02    0.81325E+02
   358    0.23355E+04    0.19548E+02    0.79685E+02
   359    0.23127E+04    0.19680E+02    0.78015E+02
   360    0.22903E+04    0.19809E+02    0.76325E+02
   361    0.22683E+04    0.19935E+02    0.74611E+02
   362    0.22468E+04    0.20059E+02    0.72876E+02
   363    0.22256E+04    0.20180E+02    0.71122E+02
   364    0.22049E+04    0.20296E+02    0.69346E+02
   365    0.21846E+04    0.20410E+02    0.67554E+02
   366    0.21648E+04    0.20521E+02    0.65742E+02
   367    0.21454E+04    0.20627E+02    0.63913E+02
   368    0.21264E+04    0.20731E+02    0.62069E+02
   369    0.21079E+04    0.20832E+02    0.60207E+02
   370    0.20898E+04    0.20930E+02    0.58333E+02
   371    0.20722E+04    0.21023E+02    0.56442E+02
   372    0.20550E+04    0.21113E+02    0.54539E+02
   373    0.20382E+04    0.21200E+02    0.52622E+02
   374    0.20219E+04    0.21283E+02    0.50694E+02
   375    0.20060E+04    0.21362E+02    0.48755E+02
   376    0.19907E+04    0.21439E+02    0.46805E+02
   377    0.19758E+04    0.21511E+02    0.44848E+02
   378    0.19613E+04    0.21579E+02    0.42879E+02
   379    0.19472E+04    0.21644E+02    0.40905E+02
   380    0.19337E+04    0.21706E+02    0.38921E+02
   381    0.19206E+04    0.21761E+02    0.36933E+02
   382    0.19078E+04    0.21814E+02    0.34939E+02
   383    0.18956E+04    0.21863E+02    0.32940E+02
   384    0.18840E+04    0.21907E+02    0.30938E+02
   385    0.18726E+04    0.21949E+02    0.28932E+02
   386    0.18618E+04    0.21987E+02    0.26924E+02
   387    0.18514E+04    0.22020E+02    0.24915E+02
   388    0.18414E+04    0.22049E+02    0.22906E+02
   389    0.18319E+04    0.22072E+02    0.20897E+02
   390    0.18229E+04    0.22094E+02    0.18890E+02
   391    0.18143E+04    0.22110E+02    0.16883E+02
   392    0.18062E+04    0.22125E+02    0.14881E+02
   393    0.17985E+04    0.22134E+02    0.12881E+02
   394    0.17913E+04    0.22139E+02    0.10887E+02
   395    0.17844E+04    0.22140E+02    0.88971E+01
   396    0.17781E+04    0.22136E+02    0.69143E+01
   397    0.17720E+04    0.22129E+02    0.49377E+01
   398    0.17666E+04    0.22118E+02    0.29686E+01
   399    0.17615E+04    0.22102E+02    0.10079E+01
   400    0.17568E+04    0.22083E+02   -0.94348E+00
   401    0.17526E+04    0.22059E+02   -0.28849E+01
   402    0.17488E+04    0.22031E+02   -0.48153E+01
   403    0.17454E+04    0.21999E+02   -0.67343E+01
   404    0.17424E+04    0.21963E+02   -0.86401E+01
   405    0.17399E+04    0.21922E+02   -0.10534E+02
   406    0.17377E+04    0.21878E+02   -0.12413E+02
   407    0.17359E+04    0.21830E+02   -0.14279E+02
   408    0.17345E+04    0.21777E+02   -0.16127E+02
   409    0.17336E+04    0.21722E+02   -0.17960E+02
   410    0.17330E+04    0.21661E+02   -0.19777E+02
   411    0.17329E+04    0.21597E+02   -0.21575E+02
   412    0.17331E+04    0.21530E+02   -0.23356E+02
   413    0.17337E+04    0.21458E+02   -0.25118E+02
   414    0.17345E+04    0.21383E+02   -0.26860E+02
   415    0.17359E+04    0.21305E+02   -0.28581E+02
   416    0.17375E+04    0.21222E+02   -0.30282E+02
   417    0.17395E+04    0.21136E+02   -0.31962E+02
   418    0.17418E+04    0.21044E+02   -0.33619E+02
   419    0.17446E+04    0.20951E+02   -0.35252E+02
   420    0.17476E+04    0.20854E+02   -0.36863E+02
   421    0.17511E+04    0.20753E+02   -0.38449E+02
   422    0.17548E+04    0.20649E+02   -0.40011E+02
   423    0.17588E+04    0.20541E+02   -0.41547E+02
   424    0.17631E+04    0.20430E+02   -0.43058E+02
   425    0.17677E+04    0.20315E+02   -0.44541E+02
   426    0.17727E+04    0.20197E+02   -0.45997E+02
   427    0.17779E+04    0.20076E+02   -0.47428E+02
   428    0.17835E+04    0.19952E+02   -0.48828E+02
   429    0.17892E+04    0.19825E+02   -0.50200E+02
   430    0.17954E+04    0.19695E+02   -0.51543E+02
   431    0.18018E+04    0.19562E+02   -0.52856E+02
   432    0.18083E+04    0.19425E+02   -0.54141E+02
   433    0.18152E+04    0.19287E+02   -0.55392E+02
   434    0.18223E+04    0.19145E+02   -0.56615E+02
   435    0.18296E+04    0.19002E+02   -0.57806E+02
   436    0.18373E+04    0.18855E+02   -0.58966E+02
   437    0.18451E+04    0.18706E+02   -0.60092E+02
   438    0.18531E+04    0.18554E+02   -0.61186E+02
   439    0.18615E+04    0.18401E+02   -0.62248E+02
   440    0.18700E+04    0.18244E+02   -0.63275E+02
   441    0.18787E+04    0.18086E+02   -0.64270E+02
   442    0.18875E+04    0.17925E+02   -0.65230E+02
   443    0.18966E+04    0.17762E+02   -0.66157E+02
   444    0.19058E+04    0.17598E+02   -0.67047E+02
   445    0.19153E+04    0.17430E+02   -0.67904E+02
   446    0.19248E+04    0.17262E+02   -0.68723E+02
   447    0.19345E+04    0.17093E+02   -0.69509E+02
   448    0.19443E+04    0.16920E+02   -0.70260E+02
   449    0.19544E+04    0.16747E+02   -0.70973E+02
   450    0.19646E+04    0.16573E+02   -0.71652E+02
   451    0.19749E+04    0.16396E+02   -0.72293E+02
   452    0.19852E+04    0.16219E+02   -0.72900E+02
   453    0.19958E+04    0.16041E+02   -0.73469E+02
   454    0.20064E+04    0.15862E+02   -0.74004E+02
   455    0.20171E+04    0.15681E+02   -0.74502E+02
   456    0.20281E+04    0.15500E+02   -0.74958E+02
   457    0.20389E+04    0.15318E+02   -0.75387E+02
   458    0.20499E+04    0.15135E+02   -0.75768E+02
   459    0.20610E+04    0.14952E+02   -0.76119E+02
   460    0.20721E+04    0.14768E+02   -0.76432E+02
   461    0.20833E+04    0.14584E+02   -0.76709E+02
   462    0.20946E+04    0.14399E+02   -0.76944E+02
   463    0.21058E+04    0.14215E+02   -0.77156E+02
   464    0.21171E+04    0.14031E+02   -0.77314E+02
   465    0.21283E+04    0.13847E+02   -0.77449E+02
   466    0.21396E+04    0.13662E+02   -0.77538E+02
   467    0.21510E+04    0.13477E+02   -0.77596E+02
   468    0.21624E+04    0.13294E+02   -0.77615E+02
   469    0.21737E+04    0.13110E+02   -0.77604E+02
   470    0.21851E+04    0.12927E+02   -0.77554E+02
   471    0.21963E+04    0.12746E+02   -0.77466E+02
   472    0.22077E+04    0.12565E+02   -0.77346E+02
   473    0.22189E+04    0.12384E+02   -0.77189E+02
   474    0.22302E+04    0.12205E+02   -0.77000E+02
   475    0.22415E+04    0.12026E+02   -0.76774E+02
   476    0.22526E+04    0.11850E+02   -0.76511E+02
   477    0.22636E+04    0.11674E+02   -0.76222E+02
   478    0.22746E+04    0.11499E+02   -0.75888E+02
   479    0.22856E+04    0.11326E+02   -0.75533E+02
   480    0.22965E+04    0.11155E+02   -0.75138E+02
   481    0.23073E+04    0.10985E+02   -0.74708E+02
   482    0.23181E+04    0.10818E+02   -0.74247E+02
   483    0.23287E+04    0.10652E+02   -0.73759E+02
   484    0.23391E+04    0.10488E+02   -0.73237E+02
   485    0.23496E+04    0.10326E+02   -0.72682E+02
   486    0.23600E+04    0.10167E+02   -0.72098E+02
   487    0.23702E+04    0.10010E+02   -0.71483E+02
   488    0.23802E+04    0.98550E+01   -0.70838E+02
   489    0.23902E+04    0.97029E+01   -0.70163E+02
   490    0.24001E+04    0.95538E+01   -0.69459E+02
   491    0.24096E+04    0.94070E+01   -0.68727E+02
   492    0.24192E+04    0.92633E+01   -0.67968E+02
   493    0.24286E+04    0.91211E+01   -0.67179E+02
   494    0.24379E+04    0.89836E+01   -0.66365E+02
   495    0.24469E+04    0.88483E+01   -0.65524E+02
   496    0.24558E+04    0.87168E+01   -0.64657E+02
   497    0.24645E+04    0.85885E+01   -0.63764E+02
   498    0.24731E+04    0.84624E+01   -0.62848E+02
   499    0.24816E+04    0.83409E+01   -0.61906E+02
   500    0.24898E+04    0.82218E+01   -0.60942E+02
   501    0.24978E+04    0.81073E+01   -0.59955E+02
   502    0.25057E+04    0.79965E+01   -0.58944E+02
   503    0.25133E+04    0.78889E+01   -0.57913E+02
   504    0.25207E+04    0.77851E+01   -0.56859E+02
   505    0.25281E+04    0.76859E+01   -0.55787E+02
   506    0.25351E+04    0.75906E+01   -0.54693E+02
   507    0.25420E+04    0.74991E+01   -0.53581E+02
   508    0.25486E+04    0.74123E+01   -0.52450E+02
   509    0.25551E+04    0.73292E+01   -0.51303E+02
